RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T37315_0.6	F49_0.6	TS19_0.6	M271_0.6	MS1_0.6	ENSG00000170144	HNRNPA3	Homo_sapiens	I	RRM	RRM_1	1	0.70	23_7510636	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37315_0.6	F49_0.6	TS19_0.6	M312_0.6	MS1_0.6	ENSG00000170144	HNRNPA3	Homo_sapiens	I	RRM	RRM_1	1	0.70	560_17925491	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37316_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000170748	RBMXL2	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37316_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000170748	RBMXL2	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37316_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000170748	RBMXL2	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37317_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000170935	NCBP2L	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37318_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000172348	RCAN2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37319_0.6	F49_0.6	TS19_0.6	M162_0.6	MS2_0.6	ENSG00000174740	PABPC5	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00171	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37320_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000175718	RBMXL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37320_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000175718	RBMXL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37320_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000175718	RBMXL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37321_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000177483	RBM44	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37322_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000177613	CSTF2T	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37323_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000177733	HNRNPA0	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37324_0.6	F49_0.6	TS19_0.6	M158_0.6	MS2_0.6	ENSG00000179172	HNRNPCL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00167	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37325_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000179837	RBM15B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37326_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000179950	PUF60	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37327_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000180098	TRNAU1AP	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37328_0.6	F49_0.6	TS19_0.6	M070_0.6	MS2_0.6	ENSG00000180771	ENSG00000180771	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00072	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37328_0.6	F49_0.6	TS19_0.6	M274_0.6	MS1_0.6	ENSG00000180771	ENSG00000180771	Homo_sapiens	I	RRM	RRM_1	1	0.70	244_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37328_0.6	F49_0.6	TS19_0.6	M332_0.6	MS1_0.6	ENSG00000180771	ENSG00000180771	Homo_sapiens	I	RRM	RRM_1	1	0.70	791_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37328_0.6	F49_0.6	TS19_0.6	M352_0.6	MS1_0.6	ENSG00000180771	ENSG00000180771	Homo_sapiens	I	RRM	RRM_1	1	0.70	953_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37329_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000183403	ENSG00000183403	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37330_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000183684	THOC4	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37331_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000183808	RBM12B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37332_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000184209	SNRNP35	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37333_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000184388	PABPC1L2B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37334_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000184863	RBM33	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37335_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000185272	RBM11	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37336_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000185946	RNPC3	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37337_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000186288	PABPC1L2A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37338_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000187191	DAZ3	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37339_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000187456	RDM1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37340_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000188120	DAZ1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37341_0.6	F49_0.6	TS19_0.6	M019_0.6	MS2_0.6	ENSG00000188529	Fusip1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00019	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37341_0.6	F49_0.6	TS19_0.6	M086_0.6	MS2_0.6	ENSG00000188529	Fusip1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00088	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37341_0.6	F49_0.6	TS19_0.6	M087_0.6	MS2_0.6	ENSG00000188529	Fusip1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00089	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37341_0.6	F49_0.6	TS19_0.6	M088_0.6	MS2_0.6	ENSG00000188529	Fusip1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00090	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37342_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000188739	RBM34	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37343_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000189306	RRP7A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37344_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000196187	TMEM63A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M031_0.6	MS2_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00032	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M108_0.6	MS2_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00112	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M112_0.6	MS2_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00117	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M124_0.6	MS2_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00132	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M127_0.6	MS2_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00136	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M232_0.6	MS2_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00274	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M313_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	619_19846595	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M314_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	619_19846595.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M315_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	619_19846595.2	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M327_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	714_14981256	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M328_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	782_8497264	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M329_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	783_7972035	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37345_0.6	F49_0.6	TS19_0.6	M330_0.6	MS1_0.6	ENSG00000196361	ELAVL3	Homo_sapiens	I	RRM	RRM_1	1	0.70	784_7972035	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37346_0.6	F49_0.6	TS19_0.6	M301_0.6	MS1_0.6	ENSG00000197451	HNRNPAB	Homo_sapiens	D	RRM	RRM_1	1	0.70	39_12419250	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37347_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000197976	AKAP17A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37348_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000198000	NOL8	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37349_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000204356	RDBP	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37350_0.6	F49_0.6	TS19_0.6	M148_0.6	MS2_0.6	ENSG00000205022	PABPN1L	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00157	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37351_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000205916	DAZ4	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37352_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000205937	RNPS1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37353_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000205944	DAZ2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37354_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000206268	CR388219.1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37355_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000206357	AL844853.7	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37356_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000213079	SCAF8	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37357_0.6	F49_0.6	TS19_0.6	M055_0.6	MS2_0.6	ENSG00000213250	ENSG00000213250	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00057	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37357_0.6	F49_0.6	TS19_0.6	M143_0.6	MS2_0.6	ENSG00000213250	ENSG00000213250	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00152	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37357_0.6	F49_0.6	TS19_0.6	M164_0.6	MS2_0.6	ENSG00000213250	ENSG00000213250	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00173	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37358_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000213516	RBMXL1	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37358_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000213516	RBMXL1	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37358_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000213516	RBMXL1	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37359_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000214575	CPEB1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37360_0.6	F49_0.6	TS19_0.6	M027_0.6	MS2_0.6	ENSG00000215042	ENSG00000215042	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00027	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37360_0.6	F49_0.6	TS19_0.6	M089_0.6	MS2_0.6	ENSG00000215042	ENSG00000215042	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00091	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37361_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSG00000215492	ENSG00000215492	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37361_0.6	F49_0.6	TS19_0.6	M023_0.6	MS2_0.6	ENSG00000215492	ENSG00000215492	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00023	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37361_0.6	F49_0.6	TS19_0.6	M024_0.6	MS2_0.6	ENSG00000215492	ENSG00000215492	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00024	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37361_0.6	F49_0.6	TS19_0.6	M271_0.6	MS1_0.6	ENSG00000215492	ENSG00000215492	Homo_sapiens	I	RRM	RRM_1	1	0.70	23_7510636	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37361_0.6	F49_0.6	TS19_0.6	M312_0.6	MS1_0.6	ENSG00000215492	ENSG00000215492	Homo_sapiens	I	RRM	RRM_1	1	0.70	560_17925491	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37362_0.6	F49_0.6	TS19_0.6	M019_0.6	MS2_0.6	ENSG00000215699	BX511012.1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00019	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37362_0.6	F49_0.6	TS19_0.6	M086_0.6	MS2_0.6	ENSG00000215699	BX511012.1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00088	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37362_0.6	F49_0.6	TS19_0.6	M087_0.6	MS2_0.6	ENSG00000215699	BX511012.1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00089	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37362_0.6	F49_0.6	TS19_0.6	M088_0.6	MS2_0.6	ENSG00000215699	BX511012.1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00090	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37363_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000226941	RBMY1J	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37363_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000226941	RBMY1J	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37363_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000226941	RBMY1J	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37364_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000229363	CR759782.5	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37365_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000231044	AL662849.4	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37366_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSG00000231942	ENSG00000231942	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37366_0.6	F49_0.6	TS19_0.6	M023_0.6	MS2_0.6	ENSG00000231942	ENSG00000231942	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00023	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37366_0.6	F49_0.6	TS19_0.6	M271_0.6	MS1_0.6	ENSG00000231942	ENSG00000231942	Homo_sapiens	I	RRM	RRM_1	1	0.70	23_7510636	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37366_0.6	F49_0.6	TS19_0.6	M312_0.6	MS1_0.6	ENSG00000231942	ENSG00000231942	Homo_sapiens	I	RRM	RRM_1	1	0.70	560_17925491	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37367_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000233801	BX005143.2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37368_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000234414	RBMY1A1	Homo_sapiens	D	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37368_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000234414	RBMY1A1	Homo_sapiens	D	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37369_0.6	F49_0.6	TS19_0.6	M050_0.6	MS2_0.6	ENSG00000239306	RBM4	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00052	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37369_0.6	F49_0.6	TS19_0.6	M109_0.6	MS2_0.6	ENSG00000239306	RBM4	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00113	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37370_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000242389	RBMY1E	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37370_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000242389	RBMY1E	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
